time="2018-07-24T14:21:54+05:30" level=info msg="Using In cluster config."
time="2018-07-24T14:21:54+05:30" level=info msg="unable to load in-cluster configuration, KUBERNETES_SERVICE_HOST and KUBERNETES_SERVICE_PORT must be defined"
time="2018-07-25T15:57:39+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:57:42+05:30" level=info msg="Uploading data"
time="2018-07-25T15:57:42+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:58:37+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:58:37+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:58:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:58:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:06+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:06+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:06+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:06+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Starting kubewatch controller"
time="2018-07-25T15:59:45+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:45+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:45+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:45+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Uploading data"
time="2018-07-25T15:59:55+05:30" level=info msg="Read 0 from buffer\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Data is posted successfully"
time="2018-07-25T15:59:55+05:30" level=info msg="Start Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="End Position = 0\n"
time="2018-07-25T15:59:55+05:30" level=info msg="Buffer Size = 2000\n"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: robertc/nginx-deployment-566769cbfb-xw47b"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sirao-test/cerebro-63-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sirao-test/vrbc-ui-75d8478496-bdzzv"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-gateway-76cd6d5775-n9mbq"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/tango-vro-gateway-promoted-dev-58d659968f-gsl7k"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-xzcl8"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-79vjm"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-callback/extensibility-ui-58b47dfd4c-twfmw"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-vtd42"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/tapestry-service-643-696d749595-ftlsv"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-ui-5cd86b6d9d-g8jnj"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/automation-ui-76c48b4d9c-f7r67"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/lemans-resources-465-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-callback/provisioning-service-promoted-dev-7b6dd8fbc-6tt9l"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-8vfx7"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-pddnb"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/postgres-latest-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/symphony-2757-598d999b85-ssk5l"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: default/ops-kafka-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-zsgrd"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/lemans-gateway-b97d45899-j7vss"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: istio-system/istio-grafana-post-install-bzcp7"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: istio-system/istio-policy-67d8fd749f-jc2gx"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-callback/extensibility-ui-58b47dfd4c-6tp85"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: apundlik/heimdall-7cc8768464-6dzcw"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-self-service-deployment-kops-72/cerebro-63-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: diploma/webservice-68c5898699-ntx5r"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: apundlik/transformers-668b7644bc-xkfm6"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-ffj4h"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/symphony-ui-7f6b988cfc-9bskt"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-callback/automation-ui-59d85dc88d-vxs2g"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/ccs-command-channel-server-deployment-1-2-214-7967b578f9-sn48x"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-h5xqx"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-45-231.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-5qrlx"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: shij-test2/symphony-2762-7fc6bcdf95-m5qzh"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: apundlik/ops-kafka-cmd-6c8dd68bd6-8xrkl"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: cerebro-discovery/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-apiserver-ip-172-20-33-216.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sfeldstein/cmf-ignite-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-dcjgp"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-cgs-0/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/symphony-ui-65cfc6f849-bvlrn"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tarakesh-test/lemans-gateway-64fc87fcb9-zdnnt"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/tapestry-service-643-7d698c75f5-bk9kt"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/heimdall-65c496d9c6-vgm4w"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-r8wwc"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-mdkqd"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-45-16.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-54-93.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-5hvqz"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/lemans-resources-476-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/sym-inventory-service-190-6fc4f84988-pngz7"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/blueprint-ui-85d767c875-5bqxc"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/automation-service-deployment-141-74958bd7f5-rg9t4"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/cerebro-68-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/extensibility-ui-86599f455d-qmlfs"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-tkq4s"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: strivedi-test-1/curlpod-pdeoor"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/automation-ui-c67dbb8dd-pqtrp"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-6vhx2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-28-krastevap/sym-inventory-service-190-6fc4f84988-v9frk"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-sym-0/sym-inventory-service-190-56f848d8cd-vmgt2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-29-tgeorgiev/blueprint-ui-6b9679f447-j7rn4"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/cerebro-70-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/consumer-service-463-9768ff798-96qjf"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/heimdall-76d7f674f-vfs65"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-60-143.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: robertc/nginx-deployment-566769cbfb-tx6hd"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/symphony-2749-5d964b4bf4-hkd2q"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/symphony-2757-759b4987f4-ns98s"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sirao-test/heimdall-744fcd9-jxwlp"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/etcd-server-events-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/lemans-resources-465-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: apundlik/heimdall-data-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-cerebro-aws-deploy-new-dev-77/heimdall-data-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: shij-test2/consumer-service-shij-test-backup-25-bd96f8db-pqbhl"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-bl5g5"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sirao-test/sym-inventory-service-190-5c4cfd4947-cpb78"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/sym-inventory-service-190-84cd88889-5t8b9"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-mkftq"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/heimdall-data-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-cerebro-aws-deploy-new-dev-77/heimdall-data-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: buma/symphony-ui-5dd8f688d6-q8rzf"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/heimdall-data-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/heimdall-data-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-34-1.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-sym-0/heimdall-data-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-6gt79"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: buma/legato-service-84dcfb979d-tj924"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: buma/symphony-ui-5dd8f688d6-td6tn"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/monitoring-influxdb-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/heimdall-data-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/cerebro-63-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: buma/heimdall-data-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-vjprg"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/heimdall-data-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-m9njv"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-bg426"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-mtlsb"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: ssinghvi-lemans-postgres/lemans-resources-swati-test-postgres1-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/symphony-ui-7c745c9f44-b4csd"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kmcdonough/sym-inventory-service-190-786b4659d-jw75g"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-sym-0/symphony-qz-0-845b995864-d76xf"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: apundlik/transformers-668b7644bc-4bwgx"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/symphony-2757-67bb9dbbdf-qn55t"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-82s6q"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-dfc7fbb45-gwp9l"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-sym-0/heimdall-data-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: strivedi-test-1/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/etcd-server-ip-172-20-37-37.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/cerebro-68-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/provisioning-ui-7db7dbfd97-q7r75"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-bj284"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-m9sx2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/heimdall-data-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/li-agent-cblv9"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/deployment-ui-6f6d4bd899-8rmrm"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: shij-test2/deployment-ui-76bc76d457-fjtqw"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/symphony-ui-8b4b765db-4l627"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/postgres-latest-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/heimdall-data-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: cerebro-discovery/cerebro-63-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-48-47.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-45fck"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/consumer-service-463-bcc758c77-qd5kc"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/cerebro-63-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-dns-756bfc7fdf-vtw78"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: ssinghvi-test-lemans/lemans-resources-473-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-45-163.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/symphony-2749-7c54465788-kfzjv"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/consumer-service-463-bcc758c77-cqhz8"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/deployment-ui-7f96674555-jwj56"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kmcdonough/cerebro-63-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kmcdonough/pipeline-service-deployment-681-56fdd867fb-gwfp6"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-43-175.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-proxy-ip-172-20-48-123.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kmcdonough/blueprint-ui-65fb8fcd8-d9rt7"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/postgres-latest-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/blueprint-ui-94d7fd6b7-cwrfk"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/postgres-latest-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: issue-detector/docker-issue-detector-d597q"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-32-akracheva/sym-inventory-service-190-84cd88889-sw7bd"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-pglz2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: test-pgeetha/reviews-v2-58477fdd45-rlbtg"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: qz-cgs-0/heimdall-data-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/extensibility-ui-7776f4cbf5-7bmhn"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: shij-test2/symphony-ui-64ccbb8576-sz2ks"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: wf-monitoring/wf-telegraf-daemonset-77tx2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/provisioning-ui-c4c7c65bb-c6pt5"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: junweili/sym-inventory-service-190-5767d9fff4-dmj8c"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-inventory-it/postgres-latest-869567f89b-8gw7d"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: default/syndicate-84f7cb98b7-57xj6"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/kube-apiserver-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/cerebro-68-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: kube-system/etcd-server-ip-172-20-51-236.us-west-1.compute.internal"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/sym-inventory-service-190-54c9f59f96-88slk"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/deployment-ui-56dd6c9f7f-wqxtn"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/vrbc-adapter-deployment-1-1-599-57b6f9df44-pqvbx"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: tgjul24-4/blueprint-ui-59844db597-m6hb8"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-jf8tf"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/postgres-latest-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-25-hstancheva/csp-0"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: sirao-test/symphony-2749-85d858ddcf-ffljh"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: abx-callback/cerebro-63-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: diploma/consul-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jaeger/jaeger-agent-zblg8"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: jenkins-deploy-symphony-selfserve-31-akambivelu/cerebro-68-1"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: pyarlagadda-dev/tapestry-service-quorum-5b694498f4-4c4qt"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: blue-demo/cerebro-63-2"
time="2018-07-26T10:14:13+05:30" level=info msg="Processing add to pod: be-85/symphony-ui-6687456dbb-6rhjc"
